topo,V,D,EPR,traffic,ave_phi,std_phi,ave_time[s],std_time[s],ave_PeakRAM[B],std_PeakRAM[B]
Slimfly,162,13,7,shift-1,10.0,0.0,0.05737924575805664,0.0005698156905278575,193,0.0
Slimfly,162,13,7,router-cluster,7.992977619171143,0.0,0.3574580192565918,0.0013439076226592936,193,0.0
Slimfly,162,13,7,random-permute,10.0,0.0,0.057366228103637694,0.0006697884999647987,193,0.0
Slimfly,242,17,9,uniform,8.600942611694336,0.0,1.4415050983428954,0.011817880151011678,193,0.0
Slimfly,242,17,9,shift-half,3.9506797790527344,0.0,0.6646610736846924,0.0024517300110782777,193,0.0
Slimfly,242,17,9,nearst-neighbour,9.99540901184082,0.0,0.15056390762329103,0.0017595012608962377,193,0.0
Slimfly,242,17,9,shift-1,10.0,0.0,0.15307269096374512,0.0041370200706438735,193,0.0
Slimfly,242,17,9,router-cluster,7.289653301239014,0.0,0.7545878410339355,0.005388940396315227,193,0.0
Slimfly,242,17,9,random-permute,10.0,0.0,0.14995431900024414,0.0015688752038266994,193,0.0
Polarfly,13,4,2,uniform,10.0,0.0,0.0003200531005859375,7.382580388e-05,193,0.0
Polarfly,13,4,2,shift-half,6.530612468719482,0.0,0.0019258975982666016,6.562793495976712e-06,193,0.0
Polarfly,13,4,2,nearst-neighbour,9.615385055541992,0.0,0.00031361579895019533,1.5305841438844454e-05,193,0.0
Polarfly,13,4,2,shift-1,10.0,0.0,0.0003043174743652344,1.556729095344732e-05,193,0.0
Polarfly,13,4,2,router-cluster,8.026756286621094,0.0,0.003486490249633789,2.3495785053757947e-05,193,0.0
Polarfly,13,4,2,random-permute,10.0,0.0,0.0002887725830078125,2.5913917060064996e-05,193,0.0
Polarfly,31,6,3,uniform,9.99998950958252,0.0,0.0012348651885986327,1.4267912810436281e-05,193,0.0
Polarfly,31,6,3,shift-half,6.037735939025879,0.0,0.0092559814453125,4.218547104514746e-05,193,0.0
Polarfly,31,6,3,nearst-neighbour,9.89246940612793,0.0,0.001397991180419922,2.1227020813714134e-05,193,0.0
Polarfly,31,6,3,shift-1,10.0,0.0,0.0013470649719238281,2.0789635285597335e-05,193,0.0
Polarfly,31,6,3,router-cluster,8.350485801696777,0.0,0.005846405029296875,1.0165134864091908e-05,193,0.0
Polarfly,31,6,3,random-permute,10.0,0.0,0.0012279510498046874,1.628819476949638e-05,193,0.0
Polarfly,57,8,4,uniform,9.999996185302734,0.0,0.004348087310791016,3.130073664403489e-05,193,0.0
Polarfly,57,8,4,shift-half,6.037735939025879,0.0,0.02500290870666504,9.771430652602507e-05,193,0.0
Polarfly,57,8,4,nearst-neighbour,9.956156730651855,0.0,0.0045493125915527345,7.709190191477852e-05,193,0.0
Polarfly,57,8,4,shift-1,10.0,0.0,0.004546022415161133,6.237838376301272e-05,193,0.0
Polarfly,57,8,4,router-cluster,7.460436820983887,0.0,0.03308792114257812,0.0001310438608697949,193,0.0
Polarfly,57,8,4,random-permute,10.0,0.0,0.004344844818115234,6.757402526203664e-05,193,0.0
Polarfly,91,10,5,uniform,9.99997329711914,0.0,0.011529922485351562,0.00014687358538553212,193,0.0
Polarfly,91,10,5,shift-half,5.333314895629883,0.0,0.08400254249572754,0.00045309311663962044,193,0.0
Polarfly,91,10,5,nearst-neighbour,9.97799015045166,0.0,0.012340784072875977,0.00013797722140906996,193,0.0
Polarfly,91,10,5,shift-1,10.0,0.0,0.011992740631103515,0.00010947313008463213,193,0.0
Polarfly,91,10,5,router-cluster,6.544830322265625,0.0,0.08302178382873535,0.00021791188146558956,193,0.0
Polarfly,91,10,5,random-permute,10.0,0.0,0.011405706405639648,0.00010506971800707288,193,0.0
Polarfly,133,12,6,uniform,9.999946594238281,0.0,0.026324892044067384,0.00041392553945962947,193,0.0
Polarfly,133,12,6,shift-half,5.614063739776611,0.0,0.18013668060302734,0.0005417052443468157,193,0.0
Polarfly,133,12,6,nearst-neighbour,9.987517356872559,0.0,0.02806539535522461,0.0004189607521804479,193,0.0
Polarfly,133,12,6,shift-1,10.0,0.0,0.02762284278869629,0.00041780414251467684,193,0.0
Polarfly,133,12,6,router-cluster,5.644981861114502,0.0,0.17621145248413086,0.0005727784339063252,193,0.0
Polarfly,133,12,6,random-permute,10.0,0.0,0.026420783996582032,0.0005445796210820249,193,0.0
Polarfly,183,14,7,uniform,10.0,0.0,0.07455525398254395,0.0005866689339870213,193,0.0
Polarfly,183,14,7,shift-half,5.614035129547119,0.0,0.45889949798583984,0.0011084668465297187,193,0.0
Polarfly,183,14,7,nearst-neighbour,9.992164611816406,0.0,0.07870464324951172,0.0004894611895520786,193,0.0
Polarfly,183,14,7,shift-1,10.0,0.0,0.07656021118164062,0.0007400826150729991,193,0.0
Polarfly,183,14,7,router-cluster,5.2813568115234375,0.0,0.4374089241027832,0.0022986717458601657,193,0.0
Polarfly,183,14,7,random-permute,10.0,0.0,0.07441630363464355,0.0007718103351465643,193,0.0
RRG,13,4,2,uniform,9.695514678955078,0.0,0.00340118408203125,7.962084740491822e-05,193,0.0
RRG,13,4,2,shift-half,6.77761173248291,0.0,0.00208282470703125,2.2974324056042058e-05,193,0.0
RRG,13,4,2,nearst-neighbour,9.615385055541992,0.0,0.0004238605499267578,3.7721933292408925e-05,193,0.0
RRG,13,4,2,shift-1,10.0,0.0,0.00042395591735839845,2.273768376996261e-05,193,0.0
RRG,13,4,2,router-cluster,8.86153793334961,0.0,0.0020472049713134766,3.67139840219305e-05,193,0.0
RRG,13,4,2,random-permute,10.0,0.0,0.0004078388214111328,2.3470368627192848e-05,193,0.0
RRG,18,5,3,uniform,7.212207317352295,0.0,0.0053097248077392575,7.012356126865432e-05,193,0.0
RRG,18,5,3,shift-half,4.740740776062012,0.0,0.003145456314086914,6.191359135357478e-05,193,0.0
RRG,18,5,3,nearst-neighbour,9.81481647491455,0.0,0.0008478164672851562,6.135446315410737e-05,193,0.0
RRG,18,5,3,shift-1,10.000004768371582,0.0,0.0008505344390869141,5.126542794462645e-05,193,0.0
RRG,18,5,3,router-cluster,7.875515937805176,0.0,0.003712177276611328,6.774822400562205e-05,193,0.0
RRG,18,5,3,random-permute,10.0,0.0,0.0007992267608642578,5.444234874280732e-05,193,0.0
RRG,31,6,3,uniform,8.770710945129395,0.0,0.022154474258422853,3.335585841180307e-05,193,0.0
RRG,31,6,3,shift-half,6.037735462188721,0.0,0.008755779266357422,0.00013154404538131685,193,0.0
RRG,31,6,3,nearst-neighbour,9.892473220825195,0.0,0.0022528648376464845,2.7334250788895472e-05,193,0.0
RRG,31,6,3,shift-1,9.999995231628418,0.0,0.0024003028869628907,4.050506424998891e-05,193,0.0
RRG,31,6,3,router-cluster,8.584273338317871,0.0,0.011485719680786132,8.350788991987275e-05,193,0.0
RRG,31,6,3,random-permute,10.0,0.0,0.0022626876831054687,3.666556844075608e-05,193,0.0
RRG,32,6,3,uniform,8.745865821838379,0.0,0.030419540405273438,0.00010494553769223577,193,0.0
RRG,32,6,3,shift-half,4.967843532562256,0.0,0.010468196868896485,5.08396523945723e-06,193,0.0
RRG,32,6,3,nearst-neighbour,9.895832061767578,0.0,0.0024688243865966797,2.982520178897009e-05,193,0.0
RRG,32,6,3,shift-1,10.0,0.0,0.0024573802947998047,3.437033504005034e-05,193,0.0
RRG,32,6,3,router-cluster,8.201606750488281,0.0,0.011438465118408203,6.17185532560242e-05,193,0.0
RRG,32,6,3,random-permute,10.0,0.0,0.0023255348205566406,3.992034155004417e-05,193,0.0
RRG,36,5,3,uniform,5.982543468475342,0.0,0.03492636680603027,0.00021757961181328796,193,0.0
RRG,36,5,3,shift-half,4.102560997009277,0.0,0.017286396026611327,4.236497563007455e-05,193,0.0
RRG,36,5,3,nearst-neighbour,9.907417297363281,0.0,0.0036077976226806642,4.216552385661413e-05,193,0.0
RRG,36,5,3,shift-1,10.000008583068848,0.0,0.0038506507873535155,4.2707349811959635e-05,193,0.0
RRG,36,5,3,router-cluster,5.844743728637695,0.0,0.0172454833984375,3.534164415123194e-05,193,0.0
RRG,36,5,3,random-permute,10.0,0.0,0.0032300949096679688,4.5047233099403404e-05,193,0.0
RRG,50,7,4,uniform,7.204620838165283,0.0,0.06140851974487305,0.0001765792606242045,193,0.0
RRG,50,7,4,shift-half,4.324324131011963,0.0,0.029102134704589843,0.00010839256981599223,193,0.0
RRG,50,7,4,nearst-neighbour,9.949999809265137,0.0,0.007087802886962891,9.156633067501073e-05,193,0.0
RRG,50,7,4,shift-1,10.0,0.0,0.007262277603149414,8.540435048355431e-05,193,0.0
RRG,50,7,4,router-cluster,6.871592998504639,0.0,0.03258366584777832,9.28222350376377e-05,193,0.0
RRG,50,7,4,random-permute,10.0,0.0,0.006882238388061524,7.289049060787247e-05,193,0.0
RRG,57,8,4,uniform,8.070319175720215,0.0,0.0669525146484375,0.00012874640800280093,193,0.0
RRG,57,8,4,shift-half,5.559845447540283,0.0,0.03783087730407715,0.00021814540422484359,193,0.0
RRG,57,8,4,nearst-neighbour,9.956145286560059,0.0,0.010265111923217773,0.00015531145129104624,193,0.0
RRG,57,8,4,shift-1,9.999991416931152,0.0,0.010831642150878906,0.0001471983641090183,193,0.0
RRG,57,8,4,router-cluster,7.888547897338867,0.0,0.049930381774902347,0.0002652219112063996,193,0.0
RRG,57,8,4,random-permute,10.0,0.0,0.01010756492614746,0.00012981211825770138,193,0.0
RRG,91,10,5,uniform,8.139366149902344,0.0,0.1601356029510498,0.0006429960692223527,193,0.0
RRG,91,10,5,shift-half,5.714266300201416,0.0,0.1177478313446045,0.0002522852418642743,193,0.0
RRG,91,10,5,nearst-neighbour,9.977984428405762,0.0,0.03154048919677734,8.417958727234457e-05,193,0.0
RRG,91,10,5,shift-1,9.99996566772461,0.0,0.033185911178588864,8.216822296718893e-05,193,0.0
RRG,91,10,5,router-cluster,7.909709930419922,0.0,0.13648786544799804,0.000672090527084148,193,0.0
RRG,91,10,5,random-permute,10.0,0.0,0.031282567977905275,5.7383790953660474e-05,193,0.0
RRG,98,11,6,uniform,7.37768030166626,0.0,0.18808627128601074,0.0004151909813438298,193,0.0
RRG,98,11,6,shift-half,4.848484992980957,0.0,0.15116066932678224,0.0001286123385153041,193,0.0
RRG,98,11,6,nearst-neighbour,9.982953071594238,0.0,0.04240350723266602,0.00015508797786448563,193,0.0
RRG,98,11,6,shift-1,9.999959945678711,0.0,0.043953657150268555,0.00020011820765264472,193,0.0
RRG,98,11,6,router-cluster,7.390584468841553,0.0,0.17789411544799805,0.0005080996676549508,193,0.0
RRG,98,11,6,random-permute,10.0,0.0,0.04204573631286621,0.00015081888951924902,193,0.0
RRG,114,8,4,uniform,7.067188739776611,0.0,0.2728217124938965,0.0005195042472247735,193,0.0
RRG,114,8,4,shift-half,4.324336528778076,0.0,0.17208919525146485,0.00044849863719737535,193,0.0
RRG,114,8,4,nearst-neighbour,9.978093147277832,0.0,0.04157676696777344,0.0002741541330662076,193,0.0
RRG,114,8,4,shift-1,10.000016212463379,0.0,0.04411358833312988,0.00024605816165767944,193,0.0
RRG,114,8,4,router-cluster,7.059739112854004,0.0,0.2848042964935303,0.00144125328066017,193,0.0
RRG,114,8,4,random-permute,10.0,0.0,0.040737342834472653,0.0002339012879454736,193,0.0
RRG,128,12,6,uniform,8.055049896240234,0.0,0.37387933731079104,0.0019526284444486394,193,0.0
RRG,128,12,6,shift-half,5.228726387023926,0.0,0.2784069538116455,0.005609707379934478,193,0.0
RRG,128,12,6,nearst-neighbour,9.987024307250977,0.0,0.08306822776794434,0.0015597675503485127,193,0.0
RRG,128,12,6,shift-1,10.0,0.0,0.08674082756042481,0.0016463503591333192,193,0.0
RRG,128,12,6,router-cluster,7.933302402496338,0.0,0.33888998031616213,0.0014901273021278388,193,0.0
RRG,128,12,6,random-permute,10.0,0.0,0.08262090682983399,0.0015135114623345198,193,0.0
RRG,133,12,6,uniform,8.06534194946289,0.0,0.4303286075592041,0.0007594198762692838,193,0.0
RRG,133,12,6,shift-half,5.333364009857178,0.0,0.3568936824798584,0.002717979987450035,193,0.0
RRG,133,12,6,nearst-neighbour,9.987421035766602,0.0,0.09541707038879395,0.00194267405081035,193,0.0
RRG,133,12,6,shift-1,10.000024795532227,0.0,0.09984641075134278,0.0012721542578558978,193,0.0
RRG,133,12,6,router-cluster,7.796998023986816,0.0,0.3785205364227295,0.0017138523119718545,193,0.0
RRG,133,12,6,random-permute,10.0,0.0,0.09551677703857422,0.0011991142633474674,193,0.0
RRG,162,13,7,uniform,7.457624912261963,0.0,0.6825793743133545,0.006136646360687741,193,0.0
RRG,162,13,7,shift-half,4.96901273727417,0.0,0.49582223892211913,0.0011176669778880832,193,0.0
RRG,162,13,7,nearst-neighbour,9.991255760192871,0.0,0.15123181343078612,0.0022316030037140976,193,0.0
RRG,162,13,7,shift-1,9.999832153320312,0.0,0.16267595291137696,0.005511796249516325,193,0.0
RRG,162,13,7,router-cluster,7.1085524559021,0.0,0.6088860034942627,0.0029666710346882568,193,0.0
RRG,162,13,7,random-permute,10.0,0.0,0.15641236305236816,0.0018265938297637612,193,0.0
RRG,183,14,7,uniform,7.987076759338379,0.0,0.9522909164428711,0.004632396430478907,193,0.0
RRG,183,14,7,shift-half,5.61286735534668,0.0,0.7735846996307373,0.0031703209962709936,193,0.0
RRG,183,14,7,nearst-neighbour,9.992090225219727,0.0,0.21751761436462402,0.006242668838930194,193,0.0
RRG,183,14,7,shift-1,10.0,0.0,0.22349915504455567,0.004809247172067848,193,0.0
RRG,183,14,7,router-cluster,7.620902061462402,0.0,0.8684845447540284,0.00234944229105006,193,0.0
RRG,183,14,7,random-permute,10.0,0.0,0.21718945503234863,0.005845930125382854,193,0.0
RRG,242,17,9,uniform,7.6259942054748535,0.0,2.0598122119903564,0.015396065754787653,193,0.0
RRG,242,17,9,shift-half,4.705957889556885,0.0,1.5159177780151367,0.009342625952315713,193,0.0
RRG,242,17,9,nearst-neighbour,9.995340347290039,0.0,0.5073063850402832,0.007567881064531708,193,0.0
RRG,242,17,9,shift-1,10.0,0.0,0.524681282043457,0.008973419926446189,193,0.0
RRG,242,17,9,router-cluster,7.033600807189941,0.0,1.9076797008514403,0.01336477505776038,193,0.0
RRG,242,17,9,random-permute,10.0,0.0,0.5063395500183105,0.008702653581215051,193,0.0
RRG,264,11,6,uniform,6.2547430992126465,0.0,2.055604839324951,0.012577677069407647,193,0.0
RRG,264,11,6,shift-half,4.188476085662842,0.0,1.227597188949585,0.0026471903996166824,193,0.0
RRG,264,11,6,nearst-neighbour,9.993473052978516,0.0,0.3182713031768799,0.00498003136379444,193,0.0
RRG,264,11,6,shift-1,10.0,0.0,0.3330714702606201,0.003421102041681452,193,0.0
RRG,264,11,6,router-cluster,6.155136585235596,0.0,1.8542907238006592,0.0033057819433646904,193,0.0
RRG,264,11,6,random-permute,10.0,0.0,0.316937780380249,0.006258881076529889,193,0.0
