topo,V,D,EPR,traffic,ave_phi,std_phi,ave_time[s],std_time[s],ave_PeakRAM[B],std_PeakRAM[B]
RRG,31,6,3,router-cluster,8.0605336519315,0.0,0.030877161026000976,0.0014022348637071132,310510.4,27245.148647052745
RRG,31,6,3,random-permute,10.0,0.0,0.02751760482788086,0.0007588710829819298,298324.8,10.73312629199899
RRG,32,6,3,uniform,9.595959595959597,0.0,0.08794937133789063,0.021266314980010585,305961.6,46.095552930841386
RRG,32,6,3,shift-half,1.6666666666666667,0.0,0.027870368957519532,0.0006889227970651433,305932.8,10.73312629199899
RRG,32,6,3,nearst-neighbour,6.597222222222221,0.0,0.02785348892211914,0.00014949938096833407,305932.8,10.73312629199899
RRG,32,6,3,shift-1,5.0,0.0,0.02745981216430664,0.00016599596293131482,305932.8,10.73312629199899
RRG,32,6,3,router-cluster,6.388888888888888,0.0,0.029953479766845703,0.000937713456370338,318398.4,27884.662106613378
RRG,32,6,3,random-permute,10.0,0.0,0.027914905548095705,0.0014162897497248218,318409.6,27896.291595837607
RRG,36,5,3,uniform,6.742951907131012,0.0,0.13961620330810548,0.001822271486082534,452944,22906.30655518257
RRG,36,5,3,shift-half,1.6666666666666667,0.0,0.03933281898498535,0.0003462977704428502,442684.8,10.73312629199899
RRG,36,5,3,nearst-neighbour,9.907407407407405,0.0,0.043386983871459964,0.006408279343521145,452944,22951.00172105784
RRG,36,5,3,shift-1,5.0,0.0,0.039272212982177736,0.00034900940164487774,442684.8,10.73312629199899
RRG,36,5,3,router-cluster,5.777777777777779,0.0,0.05487589836120606,0.02277874051810066,442702.4,38.1156135986291
RRG,36,5,3,random-permute,10.0,0.0,0.0391181468963623,0.0012469647782640382,452932.8,22912.543708632613
RRG,50,7,4,uniform,8.228969754253296,0.0,0.7137678623199463,0.026341267726426826,1022366.4,38.1156135986291
RRG,50,7,4,shift-half,1.25,0.0,0.08092575073242188,0.0016984735961027742,1022371.2,48.53040284192992
RRG,50,7,4,nearst-neighbour,6.633333333333334,0.0,0.09497270584106446,0.030649115893107263,1022366.4,38.1156135986291
RRG,50,7,4,shift-1,5.0,0.0,0.09307470321655273,0.026344984323223422,1022366.4,38.1156135986291
RRG,50,7,4,router-cluster,5.568181818181821,0.0,0.09269318580627442,0.0065043490077164685,1022348.8,10.73312629199899
RRG,50,7,4,random-permute,10.0,0.0,0.07984533309936523,0.0009965662120725318,1022348.8,10.73312629199899
RRG,57,8,4,uniform,9.511173184357538,0.0,1.8244036197662354,0.03427338417579476,1621104,55.42562584220407
RRG,57,8,4,shift-half,2.5,0.0,0.1299677848815918,0.001226375803725108,1621068.8,10.73312629199899
RRG,57,8,4,nearst-neighbour,9.956140350877194,0.0,0.14149155616760253,0.0270397337233948,1621086.4,38.1156135986291
RRG,57,8,4,shift-1,10.000000000000002,0.0,0.12994894981384278,0.00173489469829353,1621068.8,10.73312629199899
RRG,57,8,4,router-cluster,6.999999999999998,0.0,0.16604914665222167,0.02950928650116214,1621086.4,38.1156135986291
RRG,57,8,4,random-permute,10.0,0.0,0.13825607299804688,0.02293192020563011,1621086.4,50.08792269599529
RRG,91,10,5,uniform,9.261152208025113,0.0,3.469465637207031,0.05344703327507944,4867659.2,28.621670111997307
RRG,91,10,5,shift-half,1.25,0.0,0.450669002532959,0.03839074806129114,4867606.4,50.08792269599529
RRG,91,10,5,nearst-neighbour,9.978021978021983,0.0,0.5062124252319335,0.04191390188519792,4867659.2,43.30357952871795
RRG,91,10,5,shift-1,10.0,0.0,0.54376220703125,0.0128279274239635,4867676.8,10.73312629199899
RRG,91,10,5,router-cluster,7.417435897435897,0.0,0.6004493713378907,0.04203407237504943,4867624,44.8998886412873
RRG,91,10,5,random-permute,10.0,0.0,0.49483351707458495,0.03928176825834622,4867659.2,43.30357952871795
RRG,98,11,6,uniform,8.627362760817158,0.0,5.601753997802734,0.0820359052422056,6096809.6,42.48293775152561
RRG,98,11,6,shift-half,0.8333333333333331,0.0,0.6011545658111572,0.0668568172345538,6096792,44.8998886412873
RRG,98,11,6,nearst-neighbour,9.982993197278912,0.0,0.6261978149414062,0.05545828595083602,6096809.6,53.48644688142969
RRG,98,11,6,shift-1,5.000000000000002,0.0,0.6149976253509521,0.06139826723515342,6096809.6,53.48644688142969
RRG,98,11,6,router-cluster,5.793650793650794,0.0,0.6731584072113037,0.06397425739730792,6096809.6,53.48644688142969
RRG,98,11,6,random-permute,10.0,0.0,0.6185401916503906,0.05825683345744944,6096809.6,53.48644688142969
RRG,114,8,4,uniform,8.105700712589075,0.0,6.228789567947388,0.06731770813966714,6419681.6,53.48644688142969
RRG,114,8,4,shift-half,1.25,0.0,0.5958480834960938,0.07004112577490981,6419681.6,53.48644688142969
RRG,114,8,4,nearst-neighbour,9.978070175438603,0.0,0.5998977661132813,0.0697415996486656,6419681.6,53.48644688142969
RRG,114,8,4,shift-1,4.999999999999999,0.0,0.5902205467224121,0.07157619170048726,6419681.6,42.48293775152561
RRG,114,8,4,router-cluster,6.420454545454547,0.0,0.7068246364593506,0.061824973006165206,6419681.6,53.48644688142969
RRG,114,8,4,random-permute,10.0,0.0,0.5641800880432128,0.06543588786252044,6419664,44.8998886412873
