V,D,M_id,phi_ECMP_ASP,phi_IT,phi_IT_fast,phi_IT_fast_diff,time_IT,time_IT_fast,time_IT_fast_diff,attempts_IT,attempts_IT_fast,attempts_IT_fast_diff
36,5,43,1.1134774249434831,3.240248680114746,3.3679420948028564,3.356119155883789,0.013087086333333334,0.017632782,0.017471560333333334,353,1557.0,1467.0
36,5,44,0.9933940993703428,3.4315812587738037,3.3936305046081543,3.2886383533477783,0.015853492666666667,0.016820587333333335,0.014297243000000001,495,1303.0,835.0
36,5,45,1.0481489441300318,3.4979653358459473,3.338412046432495,3.244462251663208,0.020695547333333335,0.017959415333333336,0.013539977000000002,527,1648.0,703.0
36,5,46,1.318604526151696,3.4435336589813232,3.1133639812469482,2.9728055000305176,0.033102023333333334,0.013097996666666667,0.013051506666666669,695,646.0,569.0
36,5,47,1.4245324932347836,3.5424792766571045,3.2137696743011475,3.0499513149261475,0.038890945,0.013438275,0.013073216333333334,832,741.0,650.0
36,5,48,0.954830491867529,3.3808343410491943,3.132138967514038,3.1539957523345947,0.017859588666666665,0.015591907333333333,0.016037855,570,1120.0,1116.0
36,5,49,0.9500401199374975,3.411430597305298,3.1346004009246826,3.1399295330047607,0.010925738666666667,0.016046015666666667,0.016513175,345,1182.0,1195.0
36,5,50,1.0359970546484174,3.369938850402832,3.327569007873535,3.2407186031341553,0.018371809333333336,0.018017369333333335,0.016410410666666667,430,1647.0,1195.0
36,5,51,1.0513007375999293,3.2928686141967773,2.920562505722046,3.140200614929199,0.008293353333333333,0.012656225,0.012789903,240,603.0,570.0
36,5,52,1.0410403009841127,3.61332106590271,2.8961563110351562,2.8436026573181152,0.01886716866666667,0.012362830666666666,0.012381002666666668,563,563.0,545.0
36,5,53,1.3274355499965254,3.6244335174560547,3.2642619609832764,3.1999714374542236,0.025852638,0.01779836,0.017603287,931,1402.0,1397.0
36,5,54,1.3409580400753816,3.3432836532592773,3.2860496044158936,3.10904860496521,0.010627849,0.018401010333333332,0.015479431666666668,392,1542.0,962.0
36,5,55,1.026273769777907,3.293952226638794,2.83797025680542,2.787884473800659,0.022491063000000002,0.01710140866666667,0.015443028333333336,629,1322.0,993.0
36,5,56,1.105493764745534,3.395443916320801,2.9637985229492188,2.6147992610931396,0.011230586333333334,0.01364899466666667,0.012663801666666669,379,800.0,560.0
36,5,57,0.9107028025946945,3.488919258117676,2.7886736392974854,2.510544776916504,0.015950468000000002,0.012234056666666666,0.012330284333333335,394,554.0,545.0
36,5,58,1.208802835528752,3.9449427127838135,3.182685613632202,3.515496253967285,0.02337514666666667,0.012518762000000001,0.013658988000000002,770,618.0,756.0
36,5,59,1.1358435964735174,4.317955493927002,4.130092620849609,4.117016315460205,0.015805802666666667,0.019075861,0.016661864000000002,654,1728.0,1236.0
36,5,60,1.475573376724004,5.000143527984619,4.760097026824951,4.667227268218994,0.013376955333333334,0.017290387,0.015411240666666668,750,1415.0,1024.0
36,5,61,1.4765083466633855,6.332613468170166,5.020695686340332,4.659522533416748,0.04145245733333334,0.018075731,0.014516747333333335,2012,1724.0,950.0
36,5,62,1.7419973544973546,6.324268817901611,4.865448951721191,4.9537224769592285,0.010390727333333334,0.014420693666666666,0.013586639333333332,691,1074.0,846.0
36,5,63,3.150500112124495,8.295730590820312,8.295730590820312,8.295730590820312,0.0016773336666666668,0.011703013666666666,0.011728575333333333,43,215.0,31.0
